isub = 0 2 - particle correlation:
 <d> = 0 <c> = 0 <v> = 0
 <derr> = 0 <cerr> = 0 <verr> = 0
isub = 0 2 - particle correlation:
 <d> = 0.00126005 <c> = 0.00126005 <v> = 0.0250926
 <derr> = 4.47174e-05 <cerr> = 4.47174e-05 <verr> = 0.00107843
isub = 0 2 - particle correlation:
 <d> = 0.00165959 <c> = 0.00165959 <v> = 0.0330489
 <derr> = 4.67121e-05 <cerr> = 4.67121e-05 <verr> = 0.00102614
isub = 0 2 - particle correlation:
 <d> = 0.00215204 <c> = 0.00215204 <v> = 0.0428555
 <derr> = 0.000102346 <cerr> = 0.000102346 <verr> = 0.00187658
isub = 0 2 - particle correlation:
 <d> = 0.00269887 <c> = 0.00269887 <v> = 0.0537451
 <derr> = 8.9674e-05 <cerr> = 8.9674e-05 <verr> = 0.00199426
isub = 0 2 - particle correlation:
 <d> = 0.00323028 <c> = 0.00323028 <v> = 0.0643274
 <derr> = 0.000187227 <cerr> = 0.000187227 <verr> = 0.00404307
isub = 0 2 - particle correlation:
 <d> = 0.0036872 <c> = 0.0036872 <v> = 0.0734265
 <derr> = 0.00013215 <cerr> = 0.00013215 <verr> = 0.00260855
isub = 0 2 - particle correlation:
 <d> = 0.0040526 <c> = 0.0040526 <v> = 0.080703
 <derr> = 0.00015254 <cerr> = 0.00015254 <verr> = 0.00334705
isub = 0 2 - particle correlation:
 <d> = 0.00433332 <c> = 0.00433332 <v> = 0.0862932
 <derr> = 0.00017911 <cerr> = 0.00017911 <verr> = 0.00386266
isub = 0 2 - particle correlation:
 <d> = 0.00461104 <c> = 0.00461104 <v> = 0.0918237
 <derr> = 0.000166848 <cerr> = 0.000166848 <verr> = 0.00332682
isub = 0 2 - particle correlation:
 <d> = 0.0048603 <c> = 0.0048603 <v> = 0.0967875
 <derr> = 0.000246587 <cerr> = 0.000246587 <verr> = 0.00430648
isub = 0 2 - particle correlation:
 <d> = 0.00484828 <c> = 0.00484828 <v> = 0.0965482
 <derr> = 0.000353839 <cerr> = 0.000353839 <verr> = 0.0067982
isub = 0 2 - particle correlation:
 <d> = 0.00504154 <c> = 0.00504154 <v> = 0.100397
 <derr> = 0.000381118 <cerr> = 0.000381118 <verr> = 0.00752804
isub = 0 2 - particle correlation:
 <d> = 0.00490868 <c> = 0.00490868 <v> = 0.097751
 <derr> = 0.000518732 <cerr> = 0.000518732 <verr> = 0.0107575
isub = 0 2 - particle correlation:
 <d> = 0.00506171 <c> = 0.00506171 <v> = 0.100798
 <derr> = 0.000547524 <cerr> = 0.000547524 <verr> = 0.0109575
isub = 0 2 - particle correlation:
 <d> = 0.00447269 <c> = 0.00447269 <v> = 0.0890687
 <derr> = 0.000498167 <cerr> = 0.000498167 <verr> = 0.0105839
isub = 0 2 - particle correlation:
 <d> = 0.00437255 <c> = 0.00437255 <v> = 0.0870745
 <derr> = 0.000437604 <cerr> = 0.000437604 <verr> = 0.0087657
isub = 0 2 - particle correlation:
 <d> = 0.00407111 <c> = 0.00407111 <v> = 0.0810716
 <derr> = 0.000948767 <cerr> = 0.000948767 <verr> = 0.0190077
isub = 0 2 - particle correlation:
 <d> = 0.00459959 <c> = 0.00459959 <v> = 0.0915958
 <derr> = 0.00124368 <cerr> = 0.00124368 <verr> = 0.0249789
isub = 0 2 - particle correlation:
 <d> = 0.0040903 <c> = 0.0040903 <v> = 0.0814538
 <derr> = 0.00128964 <cerr> = 0.00128964 <verr> = 0.0257206
isub = 0 4 - particle correlation:
 <d> = 0 <c> = 0 <v> = 0
 <derr> = 0 <cerr> = 0 <verr> = 0
isub = 0 4 - particle correlation:
 <d> = 3.45122e-06 <c> = -2.90365e-06 <v> = 0.0221517
 <derr> = 1.99856e-06 <cerr> = 1.97646e-06 <verr> = 0.018458
isub = 0 4 - particle correlation:
 <d> = 4.06331e-06 <c> = -4.30654e-06 <v> = 0.0328542
 <derr> = 1.14648e-06 <cerr> = 1.19937e-06 <verr> = 0.0109974
isub = 0 4 - particle correlation:
 <d> = 4.46682e-06 <c> = -6.38661e-06 <v> = 0.0487229
 <derr> = 2.18468e-06 <cerr> = 2.06187e-06 <verr> = 0.0153397
isub = 0 4 - particle correlation:
 <d> = 7.75792e-06 <c> = -5.85339e-06 <v> = 0.044655
 <derr> = 2.34963e-06 <cerr> = 2.39056e-06 <verr> = 0.0180137
isub = 0 4 - particle correlation:
 <d> = 9.88664e-06 <c> = -6.40471e-06 <v> = 0.048861
