isub = 0 2 - particle correlation:
 <d> = 0.00252563 <c> = 0.00252563 <v> = 0.119999
 <wd> = 0.00252166 <wc> = 0.00252166 <wv> = 0.11869
ipt = 0, 0 <= pt < 0.2
 <d> = 0 <c> = 0 <v> = 0
 <wd> = 0 <wc> = 0 <wv> = 0
ipt = 1, 0.2 <= pt < 0.4
 <d> = 0.00125575 <c> = 0.00125575 <v> = 0.00697441
 <wd> = 0.00126005 <wc> = 0.00126005 <wv> = 0.00722029
ipt = 2, 0.4 <= pt < 0.6
 <d> = 0.00165976 <c> = 0.00165976 <v> = 0.0103
 <wd> = 0.00165959 <wc> = 0.00165959 <wv> = 0.0104291
ipt = 3, 0.6 <= pt < 0.8
 <d> = 0.00215395 <c> = 0.00215395 <v> = 0.0126082
 <wd> = 0.00215204 <wc> = 0.00215204 <wv> = 0.0128353
ipt = 4, 0.8 <= pt < 1
 <d> = 0.00272415 <c> = 0.00272415 <v> = 0.0147001
 <wd> = 0.00269887 <wc> = 0.00269887 <wv> = 0.0152798
ipt = 5, 1 <= pt < 1.2
 <d> = 0.00325201 <c> = 0.00325201 <v> = 0.0158343
 <wd> = 0.00323028 <wc> = 0.00323028 <wv> = 0.0168714
ipt = 6, 1.2 <= pt < 1.4
 <d> = 0.00366006 <c> = 0.00366006 <v> = 0.0153645
 <wd> = 0.0036872 <wc> = 0.0036872 <wv> = 0.0171422
ipt = 7, 1.4 <= pt < 1.6
 <d> = 0.00401576 <c> = 0.00401576 <v> = 0.0153886
 <wd> = 0.0040526 <wc> = 0.0040526 <wv> = 0.0175444
ipt = 8, 1.6 <= pt < 1.8
 <d> = 0.00438574 <c> = 0.00438574 <v> = 0.0142668
 <wd> = 0.00433332 <wc> = 0.00433332 <wv> = 0.0164929
ipt = 9, 1.8 <= pt < 2
 <d> = 0.00467747 <c> = 0.00467747 <v> = 0.0131548
 <wd> = 0.00461104 <wc> = 0.00461104 <wv> = 0.0152684
ipt = 10, 2 <= pt < 2.2
 <d> = 0.00484022 <c> = 0.00484022 <v> = 0.0129239
 <wd> = 0.0048603 <wc> = 0.0048603 <wv> = 0.0151792
ipt = 11, 2.2 <= pt < 2.4
 <d> = 0.00481067 <c> = 0.00481067 <v> = 0.0122516
 <wd> = 0.00484828 <wc> = 0.00484828 <wv> = 0.0137665
ipt = 12, 2.4 <= pt < 2.6
 <d> = 0.0050514 <c> = 0.0050514 <v> = 0.0113487
 <wd> = 0.00504154 <wc> = 0.00504154 <wv> = 0.0130934
ipt = 13, 2.6 <= pt < 2.8
 <d> = 0.00487596 <c> = 0.00487596 <v> = 0.0111981
 <wd> = 0.00490868 <wc> = 0.00490868 <wv> = 0.0125728
ipt = 14, 2.8 <= pt < 3
 <d> = 0.00500068 <c> = 0.00500068 <v> = 0.010499
 <wd> = 0.00506171 <wc> = 0.00506171 <wv> = 0.0114158
ipt = 15, 3 <= pt < 3.2
 <d> = 0.0045335 <c> = 0.0045335 <v> = 0.0093476
 <wd> = 0.00447269 <wc> = 0.00447269 <wv> = 0.0099053
ipt = 16, 3.2 <= pt < 3.4
 <d> = 0.00430625 <c> = 0.00430625 <v> = 0.00908811
 <wd> = 0.00437255 <wc> = 0.00437255 <wv> = 0.00933304
ipt = 17, 3.4 <= pt < 3.6
 <d> = 0.00395898 <c> = 0.00395898 <v> = 0.00828671
 <wd> = 0.00407111 <wc> = 0.00407111 <wv> = 0.00920957
ipt = 18, 3.6 <= pt < 3.8
 <d> = 0.00464532 <c> = 0.00464532 <v> = 0.0102161
 <wd> = 0.00459959 <wc> = 0.00459959 <wv> = 0.0103281
ipt = 19, 3.8 <= pt < 4
 <d> = 0.00407194 <c> = 0.00407194 <v> = 0.00698303
 <wd> = 0.0040903 <wc> = 0.0040903 <wv> = 0.00728792
isub = 0 4 - particle correlation:
 <d> = 6.06084e-06 <c> = -0.000682596 <v> = 0.134231
 <wd> = 6.05897e-06 <wc> = -0.000625092 <wv> = 0.131076
ipt = 0, 0 <= pt < 0.2
 <d> = 0 <c> = 0 <v> = 0
 <wd> = 0 <wc> = 0 <wv> = 0
ipt = 1, 0.2 <= pt < 0.4
 <d> = 3.60233e-06 <c> = -4.42847e-05 <v> = 0.00840636
 <wd> = 3.45122e-06 <wc> = -4.26258e-05 <wv> = 0.00852861
ipt = 2, 0.4 <= pt < 0.6
 <d> = 3.93803e-06 <c> = -5.78328e-05 <v> = 0.0111742
 <wd> = 4.06331e-06 <wc> = -5.60704e-05 <wv> = 0.0113346
ipt = 3, 0.6 <= pt < 0.8
 <d> = 4.66418e-06 <c> = -7.46086e-05 <v> = 0.0142118
 <wd> = 4.46682e-06 <wc> = -7.186e-05 <wv> = 0.0143275
ipt = 4, 0.8 <= pt < 1
 <d> = 7.87344e-06 <c> = -9.57369e-05 <v> = 0.0180984
 <wd> = 7.75792e-06 <wc> = -9.23202e-05 <wv> = 0.0183048
ipt = 5, 1 <= pt < 1.2
 <d> = 8.91731e-06 <c> = -0.000114234 <v> = 0.0212624
 <wd> = 9.88664e-06 <wc> = -0.000111387 <wv> = 0.0215343
ipt = 6, 1.2 <= pt < 1.4
 <d> = 8.9129e-06 <c> = -0.000127529 <v> = 0.024132
 <wd> = 8.52865e-06 <wc> = -0.000124208 <wv> = 0.0246929
ipt = 7, 1.4 <= pt < 1.6
 <d> = 1.11146e-05 <c> = -0.000140448 <v> = 0.0260904
 <wd> = 1.03632e-05 <wc> = -0.000137326 <wv> = 0.0269501
ipt = 8, 1.6 <= pt < 1.8
 <d> = 9.95972e-06 <c> = -0.000152092 <v> = 0.0282449
 <wd> = 1.13513e-05 <wc> = -0.000147188 <wv> = 0.0284459
ipt = 9, 1.8 <= pt < 2
 <d> = 1.12057e-05 <c> = -0.00016302 <v> = 0.0303839
 <wd> = 1.19637e-05 <wc> = -0.000156133 <wv> = 0.0304883
ipt = 10, 2 <= pt < 2.2
