isub = 0 2 - particle correlation:
 <d> = 0.00290811 <c> = 0.00290811 <v> = 0.203392
 <wd> = 0.00291262 <wc> = 0.00291262 <wv> = 0.195999
ipt = 0, 0 <= pt < 0.2
 <d> = 0 <c> = 0 <v> = 0
 <wd> = 0 <wc> = 0 <wv> = 0
ipt = 1, 0.2 <= pt < 0.4
 <d> = 0.00151842 <c> = 0.00151842 <v> = 0.00569664
 <wd> = 0.00145873 <wc> = 0.00145873 <wv> = 0.00600433
ipt = 2, 0.4 <= pt < 0.6
 <d> = 0.0019863 <c> = 0.0019863 <v> = 0.00947831
 <wd> = 0.00198765 <wc> = 0.00198765 <wv> = 0.00939431
ipt = 3, 0.6 <= pt < 0.8
 <d> = 0.00249979 <c> = 0.00249979 <v> = 0.0102085
 <wd> = 0.00255993 <wc> = 0.00255993 <wv> = 0.0108866
ipt = 4, 0.8 <= pt < 1
 <d> = 0.00337684 <c> = 0.00337684 <v> = 0.0147029
 <wd> = 0.0033305 <wc> = 0.0033305 <wv> = 0.0146894
ipt = 5, 1 <= pt < 1.2
 <d> = 0.00361148 <c> = 0.00361148 <v> = 0.0151711
 <wd> = 0.003669 <wc> = 0.003669 <wv> = 0.0162172
ipt = 6, 1.2 <= pt < 1.4
 <d> = 0.00424093 <c> = 0.00424093 <v> = 0.0183576
 <wd> = 0.00424109 <wc> = 0.00424109 <wv> = 0.0189578
ipt = 7, 1.4 <= pt < 1.6
 <d> = 0.00440253 <c> = 0.00440253 <v> = 0.0191718
 <wd> = 0.00443816 <wc> = 0.00443816 <wv> = 0.0200195
ipt = 8, 1.6 <= pt < 1.8
 <d> = 0.0048962 <c> = 0.0048962 <v> = 0.0198398
 <wd> = 0.00486828 <wc> = 0.00486828 <wv> = 0.020716
ipt = 9, 1.8 <= pt < 2
 <d> = 0.00513052 <c> = 0.00513052 <v> = 0.0216805
 <wd> = 0.00507465 <wc> = 0.00507465 <wv> = 0.021068
ipt = 10, 2 <= pt < 2.2
 <d> = 0.00524343 <c> = 0.00524343 <v> = 0.0222679
 <wd> = 0.00519195 <wc> = 0.00519195 <wv> = 0.0226698
ipt = 11, 2.2 <= pt < 2.4
 <d> = 0.00595154 <c> = 0.00595154 <v> = 0.0263907
 <wd> = 0.00605408 <wc> = 0.00605408 <wv> = 0.0273719
ipt = 12, 2.4 <= pt < 2.6
 <d> = 0.00591782 <c> = 0.00591782 <v> = 0.026682
 <wd> = 0.00581945 <wc> = 0.00581945 <wv> = 0.0270336
ipt = 13, 2.6 <= pt < 2.8
 <d> = 0.0057143 <c> = 0.0057143 <v> = 0.0199645
 <wd> = 0.00582146 <wc> = 0.00582146 <wv> = 0.0209967
ipt = 14, 2.8 <= pt < 3
 <d> = 0.0056256 <c> = 0.0056256 <v> = 0.024413
 <wd> = 0.00549915 <wc> = 0.00549915 <wv> = 0.0253759
ipt = 15, 3 <= pt < 3.2
 <d> = 0.00523846 <c> = 0.00523846 <v> = 0.024217
 <wd> = 0.0054476 <wc> = 0.0054476 <wv> = 0.026044
ipt = 16, 3.2 <= pt < 3.4
 <d> = 0.00548187 <c> = 0.00548187 <v> = 0.0178044
 <wd> = 0.00545017 <wc> = 0.00545017 <wv> = 0.0181588
ipt = 17, 3.4 <= pt < 3.6
 <d> = 0.00466848 <c> = 0.00466848 <v> = 0.0210616
 <wd> = 0.00482108 <wc> = 0.00482108 <wv> = 0.0228192
ipt = 18, 3.6 <= pt < 3.8
 <d> = 0.00569736 <c> = 0.00569736 <v> = 0.0207291
